ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
9131,22-02-2018,12-04-2018,2305284,2316,37,2,3,7,12,9,42,N/A,0
9132,22-02-2018,03-04-2018,1881811,9247,52,2,4,5,12,9,42,N/A,0
9133,21-02-2018,17-04-2018,2131953,9393,2,2,3,5,42,9,13,N/A,0
9134,23-02-2018,27-02-2018,1829776,11071,73,2,5,5,59,9,16,SAT,0
9135,23-02-2018,03-04-2018,1813092,10324,17,2,5,5,15,9,13,N/A,0
9136,23-02-2018,30-03-2018,299352,11973,41,2,3,5,50,9,42,N/A,0
9137,23-02-2018,04-04-2018,1788974,11474,44,2,5,5,15,9,13,N/A,0
9138,23-02-2018,21-03-2018,2124812,8820,16,2,3,5,15,9,13,SAT,0
9139,21-02-2018,16-03-2018,369190,11147,73,2,3,5,45,9,42,N/A,0
9140,26-02-2018,27-02-2018,1919429,645,3,2,5,5,57,9,16,SAT,0
9141,26-02-2018,27-02-2018,2221733,9670,24,2,5,5,59,9,16,SAT,0
9142,26-02-2018,27-02-2018,890130,11714,32,2,5,5,57,9,16,SAT,0
9143,26-02-2018,27-02-2018,1890702,1491,21,2,2,1,40,9,98,N/A,0
9144,26-02-2018,04-04-2018,893566,843,28,2,5,5,10,9,42,N/A,0
9145,13-02-2018,03-04-2018,48742,11051,46,2,4,5,50,9,13,N/A,0
9146,27-02-2018,27-02-2018,1860057,12356,5,2,5,5,12,9,42,N/A,0
9147,26-02-2018,27-02-2018,1861617,10917,5,2,5,5,64,9,42,N/A,0
9148,27-02-2018,28-02-2018,2475803,189,5,2,5,5,57,9,16,SAT,0
9149,27-02-2018,01-03-2018,1749826,11063,40,2,5,5,59,9,16,SAT,0
9150,26-02-2018,28-03-2018,302296,1092,34,2,5,5,33,9,42,N/A,0
9151,27-02-2018,07-03-2018,1735760,2007,55,2,5,5,12,9,42,N/A,0
9152,27-02-2018,07-03-2018,2311137,9872,76,2,5,5,12,9,42,N/A,0
9153,26-02-2018,13-04-2018,852350,10973,32,2,4,5,50,9,42,N/A,0
9154,28-02-2018,13-03-2018,1657672,461,9,2,7,3,12,9,13,SAT,0
9155,28-02-2018,01-03-2018,1866065,601,68,2,5,5,57,9,16,SAT,0
9156,28-02-2018,01-03-2018,316921,10111,19,2,5,5,65,9,16,SAT,0
9157,26-02-2018,15-03-2018,30764,9958,49,2,5,5,12,9,13,N/A,0
9158,28-02-2018,28-02-2018,642018,10993,46,2,5,5,57,9,16,SAT,0
9159,28-02-2018,02-03-2018,1827352,836,21,2,5,5,59,9,16,SAT,0
9160,28-02-2018,01-03-2018,496553,8911,54,2,5,5,65,9,16,SAT,0
9161,28-02-2018,01-03-2018,457385,2671,41,2,7,5,10,9,42,N/A,0
9162,27-02-2018,26-03-2018,874633,9344,26,2,5,5,10,9,42,N/A,0
9163,22-02-2018,19-04-2018,567078,9211,73,2,5,5,10,9,42,N/A,0
9164,28-02-2018,18-04-2018,1659357,10983,29,2,3,5,42,9,13,N/A,0
9165,28-02-2018,04-04-2018,215481,8356,63,2,3,5,8,9,42,N/A,0
9167,28-02-2018,04-04-2018,533355,9958,69,2,3,5,15,9,42,N/A,0
9168,28-02-2018,12-04-2018,1871403,2504,38,2,3,5,50,9,42,N/A,0
9169,27-02-2018,08-03-2018,2100560,269,30,2,5,5,42,9,13,SAT,0
9170,27-02-2018,17-04-2018,1799473,356,72,2,3,5,45,9,13,N/A,0
9171,01-03-2018,08-03-2018,1788306,10668,27,2,3,5,58,9,16,SAT,0
9172,01-03-2018,02-03-2018,2154226,2569,70,2,5,5,12,9,16,SAT,0
9173,01-03-2018,07-03-2018,545654,12605,77,2,5,5,59,9,16,SAT,0
9174,01-03-2018,07-03-2018,1659540,9958,73,2,5,5,59,9,16,SAT,0
9175,01-03-2018,07-03-2018,769508,9968,11,2,5,5,59,9,16,SAT,0
9176,01-03-2018,12-04-2018,4599,11158,20,2,3,5,8,9,42,N/A,0
9177,02-03-2018,07-03-2018,819384,8840,70,2,5,5,59,9,16,SAT,0
9178,02-03-2018,07-03-2018,2106204,10998,38,2,5,5,59,9,16,SAT,0
9179,02-03-2018,07-03-2018,558042,11840,70,2,5,5,59,9,16,SAT,0
9180,02-03-2018,07-03-2018,1892346,796,78,2,5,5,59,9,16,SAT,0
9181,05-03-2018,07-03-2018,577143,10112,69,2,5,5,59,9,16,SAT,0
9182,05-03-2018,09-03-2018,645305,12181,7,2,5,5,59,9,16,SAT,0
9183,05-03-2018,07-03-2018,1899231,9175,51,2,5,5,12,9,16,SAT,0
9184,05-03-2018,15-03-2018,2158383,1515,21,2,5,5,57,9,16,SAT,0
9185,05-03-2018,09-03-2018,892388,9211,46,2,5,5,59,9,16,SAT,0
9186,05-03-2018,07-03-2018,166675,10998,46,2,5,5,65,9,16,N/A,0
9187,05-03-2018,16-03-2018,2175448,8530,30,2,5,5,65,9,16,SAT,0
9188,02-03-2018,12-03-2018,746947,745,43,2,5,5,15,9,13,N/A,0
9189,05-03-2018,26-03-2018,662957,9361,49,2,4,5,18,9,42,N/A,0
9190,05-03-2018,26-03-2018,1881319,1876,3,2,4,5,18,9,42,N/A,0
9192,05-03-2018,26-03-2018,1706215,10490,46,2,4,5,18,9,42,N/A,0
9193,05-03-2018,13-04-2018,536363,1270,45,2,4,5,50,9,42,N/A,0
9194,05-03-2018,23-03-2018,1893768,10998,70,2,3,5,15,9,13,SAT,0
9195,06-03-2018,06-03-2018,1784829,791,45,2,5,5,42,9,13,SAT,0
9196,21-03-2018,02-04-2018,246433,10964,27,2,3,7,64,9,42,N/A,0
9197,06-03-2018,07-03-2018,458051,11100,35,2,5,5,65,9,16,N/A,0
9198,07-03-2018,07-03-2018,1890563,8820,7,2,5,5,12,9,42,N/A,0
9199,07-03-2018,16-04-2018,411896,11182,62,2,5,5,32,9,42,N/A,0
9200,02-03-2018,25-04-2018,1751530,10967,37,2,5,5,63,9,13,N/A,0
9201,05-03-2018,19-04-2018,294346,11482,3,2,3,5,58,9,85,N/A,0
9204,02-03-2018,08-03-2018,1888890,49,53,2,5,5,4,9,42,N/A,0
9205,02-03-2018,16-03-2018,499881,1515,15,2,5,5,64,9,42,N/A,0
9206,08-03-2018,09-03-2018,1750178,116,76,2,5,5,59,9,16,SAT,0
9207,08-03-2018,05-04-2018,8405,9559,49,2,5,5,59,9,16,SAT,0
9208,08-03-2018,11-04-2018,2035047,11444,67,2,5,5,12,9,42,N/A,0
9209,08-03-2018,09-03-2018,626565,9797,2,2,5,5,59,9,16,SAT,0
9210,07-03-2018,14-03-2018,2056038,9622,58,2,5,5,12,9,42,N/A,0
9211,08-03-2018,09-03-2018,166640,12617,66,2,5,5,59,9,16,SAT,0
9212,08-03-2018,09-03-2018,437242,1866,71,2,5,5,59,9,16,SAT,0
9213,07-03-2018,16-04-2018,640913,9405,14,2,3,5,12,9,42,N/A,0
9214,08-03-2018,15-03-2018,285163,9901,44,2,3,5,15,9,13,N/A,0
9215,09-03-2018,12-03-2018,523119,8399,52,2,5,5,63,9,13,SAT,0
9216,08-03-2018,13-03-2018,744599,2335,62,2,5,5,10,9,13,N/A,0
9217,09-03-2018,03-04-2018,2532293,10360,48,2,6,5,12,9,16,N/A,0
9218,09-03-2018,16-03-2018,2206440,11136,19,2,5,5,12,9,16,SAT,0
9219,09-03-2018,19-03-2018,1901828,2178,78,2,5,5,59,9,16,N/A,0
9220,08-03-2018,14-03-2018,1920013,8955,77,2,5,4,12,9,42,N/A,0
9221,09-03-2018,03-04-2018,1846855,1085,56,2,5,5,32,9,42,N/A,0
9222,09-03-2018,16-04-2018,2034093,813,8,2,5,5,50,9,42,N/A,0
9223,12-03-2018,26-03-2018,2132575,157,13,2,3,5,10,9,42,N/A,0
9224,12-03-2018,13-03-2018,682883,9051,42,2,3,5,10,9,13,SAT,0
9225,13-03-2018,16-03-2018,361049,11139,14,2,5,5,61,9,16,N/A,0
9226,13-03-2018,19-03-2018,1831935,8385,52,2,5,5,59,9,16,N/A,0
9227,13-03-2018,24-04-2018,691102,12356,68,2,5,5,12,9,98,N/A,0
9228,13-03-2018,26-03-2018,316334,12605,30,2,5,5,58,9,16,SAT,0
9229,12-03-2018,14-03-2018,640412,10359,73,2,5,5,65,9,16,SAT,0
9230,12-03-2018,14-03-2018,1915295,11131,52,2,5,5,65,9,16,SAT,0
9231,08-03-2018,14-03-2018,1767741,11904,25,2,5,5,57,9,16,SAT,0
9232,12-03-2018,22-03-2018,152686,11003,78,2,3,5,10,9,42,N/A,0
9233,12-03-2018,23-03-2018,423436,2477,39,2,5,5,64,9,42,N/A,0
9234,14-03-2018,23-04-2018,694656,10978,11,2,5,5,57,9,85,N/A,0
9235,14-03-2018,16-03-2018,431752,11175,49,2,5,5,57,9,16,SAT,0
9236,14-03-2018,04-04-2018,2399549,10536,7,2,5,5,42,9,13,N/A,0
9237,15-03-2018,19-03-2018,227178,9726,33,2,5,5,40,9,13,SAT,0
9238,15-03-2018,15-03-2018,394362,1308,1,2,7,5,10,9,42,N/A,0
9239,16-03-2018,21-03-2018,646182,11272,33,2,5,5,65,9,16,SAT,0
9240,16-03-2018,27-03-2018,2379596,9347,64,2,5,5,59,9,16,SAT,0
9241,13-03-2018,20-03-2018,849338,11036,7,2,2,1,40,9,13,N/A,0
9242,16-03-2018,19-03-2018,1815535,1350,51,2,5,5,65,9,16,SAT,0
9243,16-03-2018,16-03-2018,466014,753,62,2,9,7,12,9,98,N/A,0
9244,15-03-2018,22-03-2018,86755,10345,5,2,7,5,32,9,42,N/A,0
9245,16-03-2018,27-03-2018,2525284,2500,55,2,5,5,40,9,42,SAT,0
9246,19-03-2018,21-03-2018,1845925,2178,78,2,5,5,65,9,16,SAT,0
9247,16-03-2018,21-03-2018,131476,2103,26,2,7,5,10,9,42,N/A,0
9248,16-03-2018,16-04-2018,2185610,2124,75,2,5,5,18,9,42,SAT,0
9249,19-03-2018,04-05-2018,1807956,10994,49,2,3,5,12,9,85,N/A,0
9250,19-03-2018,26-03-2018,1803149,11116,47,2,5,5,64,9,42,N/A,0
9251,20-03-2018,03-05-2018,715377,12358,51,2,5,5,57,9,98,N/A,0
9252,19-03-2018,21-05-2018,2459190,11175,64,2,3,5,11,9,42,N/A,0
9253,21-03-2018,23-03-2018,1862984,11005,63,2,6,5,12,9,16,SAT,0
9254,20-03-2018,23-03-2018,1787563,119,13,2,3,5,16,9,42,N/A,0
9255,21-03-2018,27-03-2018,2383060,9210,76,2,5,5,59,9,16,SAT,0
9256,11-03-2018,04-04-2018,2102213,11212,8,2,7,5,12,9,16,N/A,0
9257,19-03-2018,21-03-2018,881734,11747,43,2,5,5,65,9,16,N/A,0
9258,20-03-2018,27-03-2018,1809216,10050,20,2,5,5,59,9,16,SAT,0
9259,21-03-2018,22-03-2018,304605,11083,72,2,5,5,65,9,16,N/A,0
9260,21-03-2018,27-03-2018,1854153,9646,68,2,5,5,65,9,16,SAT,0
9261,21-03-2018,21-03-2018,97005,10710,50,2,9,7,12,9,98,N/A,0
9262,22-03-2018,27-03-2018,1914567,781,14,2,5,5,57,9,16,SAT,0
9263,22-03-2018,23-03-2018,60124,12229,66,2,5,5,59,9,16,SAT,0
9264,22-03-2018,23-03-2018,395388,11066,17,2,5,5,59,9,16,SAT,0
9265,22-03-2018,27-03-2018,322693,11937,36,2,5,5,57,9,16,SAT,0
9266,09-02-2018,27-02-2018,1814388,2158,22,2,3,5,40,9,85,SAT,0
9267,22-03-2018,02-05-2018,411880,9359,5,2,3,5,40,9,85,SAT,0
9268,22-03-2018,08-05-2018,1885795,10993,19,2,3,5,40,9,85,N/A,0
9269,22-03-2018,23-03-2018,1867171,12174,49,2,3,5,40,9,13,N/A,0
9270,22-03-2018,18-04-2018,2312071,8367,26,2,3,5,40,9,85,N/A,0
9271,13-03-2018,12-04-2018,1826580,911,43,2,3,5,40,9,98,N/A,0
9272,14-03-2018,24-04-2018,867923,10055,3,2,3,5,40,9,98,N/A,0
9273,22-03-2018,07-05-2018,2115279,11170,52,2,4,5,15,9,42,SAT,0
9274,22-03-2018,26-03-2018,1880866,9647,20,2,5,5,12,9,13,N/A,0
9275,23-03-2018,29-03-2018,1906711,645,69,2,5,5,12,9,16,N/A,0
9276,23-03-2018,29-03-2018,82693,11217,1,2,5,5,12,9,16,N/A,0
9277,23-03-2018,29-03-2018,804205,1873,9,2,6,5,12,9,16,N/A,0
9278,23-03-2018,23-03-2018,471619,1997,7,2,5,5,59,9,16,NSA,0
9279,23-03-2018,27-03-2018,2221460,12352,21,2,5,5,59,9,16,SAT,0
9280,23-03-2018,29-03-2018,1739796,11822,41,2,5,5,59,9,16,N/A,0
9281,23-03-2018,23-03-2018,294005,7626,53,2,5,5,12,9,42,N/A,0
9282,23-03-2018,27-03-2018,1847142,10990,10,2,5,5,65,9,16,SAT,0
9283,26-03-2018,13-04-2018,74989,2175,4,2,5,5,10,9,42,N/A,0
9284,16-03-2018,26-03-2018,604878,10722,56,2,5,5,57,9,13,SAT,0
9285,26-03-2018,27-03-2018,1871005,9206,70,2,5,5,65,9,16,SAT,0
9286,26-03-2018,29-03-2018,1833201,8385,39,2,5,5,59,9,16,N/A,0
9287,26-03-2018,28-03-2018,827837,10668,19,2,5,5,59,9,16,SAT,0
9288,26-03-2018,05-04-2018,893596,461,38,2,5,5,59,9,16,SAT,0
9289,27-03-2018,04-04-2018,1760229,8544,56,2,5,5,57,9,16,N/A,0
9290,20-03-2018,18-04-2018,625011,1097,57,2,3,5,40,9,13,N/A,0
9291,27-03-2018,05-04-2018,2309147,2477,40,2,5,5,59,9,16,SAT,0
9292,27-03-2018,05-04-2018,865288,11158,75,2,5,5,59,9,16,SAT,0
9293,27-03-2018,14-05-2018,530962,7626,57,2,3,5,11,9,42,N/A,0
9294,27-03-2018,14-05-2018,1724544,11244,64,2,3,5,11,9,42,N/A,0
9295,29-03-2018,05-04-2018,889059,884,22,2,5,5,59,9,16,SAT,0
9296,29-03-2018,04-04-2018,1908278,1115,73,2,5,5,61,9,16,N/A,0
9297,29-03-2018,03-04-2018,122348,9562,18,2,5,5,59,9,16,SAT,0
9298,29-03-2018,03-04-2018,429766,11268,24,2,5,5,59,9,16,SAT,0
9299,29-03-2018,05-04-2018,776306,11156,8,2,5,5,59,9,16,SAT,0
9300,29-03-2018,05-04-2018,288651,11150,64,2,5,5,59,9,16,SAT,0
9301,30-03-2018,05-04-2018,1710763,12358,66,2,5,5,59,9,16,SAT,0
9302,27-03-2018,30-03-2018,376552,8766,69,2,5,5,12,9,13,SAT,0
9303,22-03-2018,24-04-2018,1864900,1202,24,2,3,5,40,9,85,SAT,0
9304,30-03-2018,03-04-2018,2152313,542,50,2,3,5,40,9,13,SAT,0
9305,30-03-2018,12-04-2018,1835243,865,24,2,5,5,65,9,16,SAT,0
9306,27-03-2018,30-03-2018,33087,542,76,2,3,5,12,9,42,N/A,0
9307,02-04-2018,02-04-2018,2173178,1873,72,2,2,1,12,9,98,N/A,0
9308,02-04-2018,12-04-2018,734897,461,32,2,5,5,65,9,16,SAT,0
9309,02-04-2018,04-04-2018,141902,12356,31,2,3,5,12,9,16,SAT,0
9310,02-04-2018,12-04-2018,581847,11163,56,2,5,5,65,9,16,SAT,0
9311,30-03-2018,10-05-2018,1812912,601,61,2,3,1,15,9,98,N/A,0
9312,02-04-2018,12-04-2018,2219589,2671,52,2,5,5,65,9,16,SAT,0
9313,02-04-2018,03-04-2018,1854413,2504,22,2,6,5,52,9,16,SAT,0
9314,02-04-2018,24-04-2018,56048,11278,19,2,3,5,40,9,85,N/A,0
9315,02-04-2018,05-04-2018,100930,10601,73,2,5,5,52,9,16,SAT,0
9316,02-04-2018,11-04-2018,2119240,10359,28,2,5,5,59,9,16,SAT,0
9317,02-04-2018,11-04-2018,456514,12346,78,2,5,5,59,9,16,SAT,0
9318,02-04-2018,11-04-2018,799509,2124,78,2,5,5,59,9,16,SAT,0
9319,02-04-2018,18-04-2018,46815,12027,21,2,3,7,10,9,42,N/A,0
9320,02-04-2018,03-04-2018,2170968,12250,68,2,5,5,12,9,13,N/A,0
9321,28-03-2018,19-04-2018,1706485,10361,16,2,5,5,62,9,42,N/A,0
9322,03-04-2018,08-05-2018,1866878,2175,41,2,5,5,10,9,42,N/A,0
9323,03-04-2018,23-04-2018,31228,11916,34,2,5,5,12,9,42,N/A,0
9324,03-04-2018,03-05-2018,1818902,12345,26,2,5,5,61,9,16,N/A,0
9325,03-04-2018,21-05-2018,1700688,10225,18,2,5,5,12,9,98,N/A,0
9326,03-04-2018,11-04-2018,893649,1328,35,2,5,5,12,9,42,N/A,0
9327,03-04-2018,24-04-2018,1807984,7640,73,2,5,5,12,9,42,N/A,0
9328,03-04-2018,11-04-2018,754714,10991,22,2,5,5,57,9,16,SAT,0
9329,29-03-2018,05-04-2018,2398539,1866,24,2,2,1,40,9,13,SAT,0
9330,03-04-2018,18-04-2018,173054,1303,48,2,5,5,15,9,85,N/A,0
9331,04-04-2018,11-04-2018,101625,12621,41,2,5,5,59,9,16,SAT,0
9332,04-04-2018,04-04-2018,752253,11140,35,2,5,5,12,9,16,N/A,0
9333,02-04-2018,12-04-2018,279478,10107,9,2,5,5,11,9,85,N/A,0
9334,12-04-2018,24-04-2018,657960,119,43,2,5,5,10,9,98,N/A,0
9335,03-04-2018,18-04-2018,570516,11133,74,2,5,5,40,9,85,N/A,0
9336,05-04-2018,11-04-2018,2365118,10325,63,2,5,5,59,9,16,SAT,0
9337,05-04-2018,05-04-2018,2039042,11493,40,2,9,7,40,9,85,N/A,0
9338,10-04-2018,11-04-2018,864115,753,15,2,5,5,57,9,16,SAT,0
9339,10-04-2018,11-04-2018,2407310,8840,52,2,5,5,57,9,16,SAT,0
9340,10-04-2018,11-04-2018,375832,8887,72,2,5,5,12,9,16,SAT,0
9341,10-04-2018,12-04-2018,1724623,1706,48,2,5,5,12,9,16,SAT,0
9342,11-04-2018,11-04-2018,457204,8963,66,2,5,5,65,9,16,SAT,0
9343,11-04-2018,12-04-2018,2181044,9393,10,2,5,5,59,9,16,SAT,0
9344,12-04-2018,16-04-2018,1882557,11086,42,2,5,5,65,9,16,N/A,0
9345,12-04-2018,07-05-2018,414243,8399,77,2,5,5,65,9,16,SAT,0
9346,12-04-2018,16-04-2018,1819440,10073,27,2,5,5,65,9,16,N/A,0
9347,12-04-2018,12-04-2018,1860023,11136,9,2,5,5,57,9,16,SAT,0
9348,13-04-2018,16-04-2018,2084535,11029,32,2,5,5,65,9,16,N/A,0
9349,16-04-2018,26-04-2018,2057356,11469,14,2,5,5,12,9,42,N/A,0
9350,17-04-2018,02-05-2018,552032,11537,43,2,9,7,12,9,98,N/A,0
9351,17-04-2018,25-04-2018,1790375,11169,27,2,5,5,59,9,16,SAT,0
9352,13-04-2018,27-04-2018,2007980,2666,28,2,3,5,12,9,42,N/A,0
9353,17-04-2018,07-05-2018,731025,11163,42,2,5,5,9,9,42,N/A,0
9354,17-04-2018,25-04-2018,1826479,138,3,2,5,5,57,9,16,SAT,0
9355,17-04-2018,24-04-2018,1848564,911,35,2,5,5,57,9,16,SAT,0
9356,17-04-2018,24-04-2018,706554,7841,49,2,5,5,57,9,16,SAT,0
9357,17-04-2018,25-04-2018,612522,11254,14,2,5,5,59,9,16,SAT,0
9358,17-04-2018,25-04-2018,2498053,8840,2,2,5,5,59,9,16,SAT,0
9359,17-04-2018,25-04-2018,483815,10898,4,2,5,5,59,9,16,SAT,0
9360,17-04-2018,25-04-2018,1914854,282,34,2,5,5,57,9,16,SAT,0
9361,17-04-2018,25-04-2018,2176868,10984,19,2,5,5,59,9,16,SAT,0
9362,12-04-2018,09-05-2018,235335,10566,48,2,3,5,45,9,85,N/A,0
9363,17-04-2018,25-04-2018,893328,12769,11,2,5,5,59,9,16,SAT,0
9364,17-04-2018,23-04-2018,1810082,8055,64,2,5,5,57,9,16,SAT,0
9365,17-04-2018,20-04-2018,121508,12621,35,2,9,7,40,9,98,N/A,0
9366,16-04-2018,21-05-2018,2034405,221,19,2,3,5,40,9,85,N/A,0
9367,17-04-2018,19-04-2018,423638,994,60,2,5,5,12,9,85,N/A,0
9368,17-04-2018,09-05-2018,606205,7626,53,2,4,5,45,9,85,N/A,0
9369,18-04-2018,19-04-2018,720798,119,66,2,5,4,57,9,13,N/A,0
9370,16-04-2018,30-04-2018,2123293,11796,26,2,5,5,64,9,42,N/A,0
9371,19-04-2018,22-05-2018,485601,2538,71,2,3,5,50,9,42,N/A,0
9372,20-04-2018,25-04-2018,1839926,2262,15,2,5,5,65,9,16,N/A,0
9373,20-04-2018,24-04-2018,597204,12133,62,2,5,5,59,9,16,SAT,0
9374,20-04-2018,25-04-2018,887156,12192,26,2,5,5,12,9,16,SAT,0
9375,20-04-2018,24-04-2018,1806634,8985,47,2,5,5,59,9,16,SAT,0
9376,20-04-2018,23-04-2018,1800873,9206,22,2,9,7,40,9,85,N/A,0
9377,13-04-2018,30-04-2018,2036987,8948,22,2,3,5,40,9,85,N/A,0
9378,20-04-2018,23-04-2018,630695,10850,66,2,3,5,12,9,42,N/A,0
9379,20-04-2018,22-05-2018,407493,10883,27,2,3,5,12,9,42,N/A,0
9380,23-04-2018,23-04-2018,682825,10978,39,2,5,5,65,9,16,N/A,0
9381,23-04-2018,07-05-2018,2389173,10979,34,2,5,5,59,9,16,SAT,0
9382,20-04-2018,05-06-2018,1852582,2,7,2,5,5,12,9,85,N/A,0
9383,19-04-2018,07-05-2018,2079809,994,57,2,3,5,64,9,42,N/A,0
9385,19-04-2018,02-05-2018,1918896,9021,13,2,3,5,12,9,42,N/A,0
9386,23-04-2018,24-04-2018,327843,39,19,2,2,7,12,9,42,N/A,0
9387,19-04-2018,07-05-2018,58265,11980,51,2,5,5,15,9,98,SAT,0
9388,23-04-2018,26-04-2018,290390,909,28,2,3,5,50,9,42,N/A,640
9389,10-04-2018,11-04-2018,2071001,10644,42,2,5,5,12,9,42,N/A,0
9390,24-04-2018,27-04-2018,390469,1081,46,2,5,5,59,9,16,SAT,0
9391,24-04-2018,27-04-2018,1707189,11123,32,2,5,5,59,9,16,SAT,0
9392,24-04-2018,27-04-2018,356223,2559,74,2,5,5,59,9,16,SAT,0
9395,13-04-2018,30-04-2018,1726785,11077,43,2,3,5,64,9,85,N/A,0
9396,24-04-2018,03-05-2018,2165483,1865,43,2,5,5,61,9,16,SAT,0
9397,22-03-2018,25-04-2018,428277,10031,55,2,3,5,40,9,85,SAT,0
9398,24-04-2018,26-04-2018,2225294,11638,54,2,9,7,12,9,42,N/A,0
9399,24-04-2018,25-04-2018,2364629,9370,44,2,9,7,12,9,98,N/A,0
9400,23-04-2018,14-05-2018,2093063,529,70,2,5,5,62,9,85,N/A,0
9401,25-04-2018,27-04-2018,2379225,1200,67,2,5,5,12,9,16,N/A,0
9402,25-04-2018,27-04-2018,485302,1866,4,2,5,5,12,9,16,N/A,0
9403,25-04-2018,10-05-2018,1805611,11004,34,2,5,5,12,9,16,N/A,0
9404,25-04-2018,27-04-2018,748508,2235,63,2,5,5,59,9,16,SAT,0
9405,25-04-2018,30-04-2018,445874,11151,63,2,5,5,59,9,16,SAT,0
9406,25-04-2018,30-04-2018,2579714,10507,33,2,5,5,59,9,16,SAT,0
9407,25-04-2018,02-05-2018,2181074,11213,69,2,5,5,59,9,16,SAT,0
9408,25-04-2018,03-05-2018,2255527,1352,75,2,5,5,65,9,16,SAT,0
9409,25-04-2018,08-05-2018,714572,10550,9,2,5,5,57,9,16,SAT,0
9410,25-04-2018,08-05-2018,891336,8999,37,2,5,5,57,9,16,SAT,0
9411,23-04-2018,26-04-2018,354072,960,4,2,3,5,12,9,42,N/A,0
9412,25-04-2018,26-04-2018,888813,11173,58,2,5,5,12,9,16,SAT,0
9413,23-04-2018,24-05-2018,89805,12354,11,2,5,5,12,9,42,N/A,0
9414,26-04-2018,02-05-2018,2199400,10067,34,2,5,5,59,9,16,SAT,0
9415,26-04-2018,02-05-2018,1797133,2555,25,2,5,5,57,9,16,SAT,0
9416,26-04-2018,02-05-2018,465502,10737,65,2,5,5,57,9,16,SAT,0
9417,26-04-2018,30-04-2018,2409000,10536,40,2,5,5,57,9,16,SAT,0
9418,26-04-2018,02-05-2018,1795704,10991,57,2,5,5,59,9,16,SAT,0
9419,26-04-2018,03-05-2018,1700174,9800,31,2,5,5,61,9,16,SAT,0
9420,26-04-2018,01-06-2018,2184402,10948,67,2,3,5,23,9,42,N/A,0
9422,26-04-2018,01-06-2018,2065656,10067,64,2,3,5,23,9,42,N/A,0
9423,30-04-2018,03-05-2018,1907148,300,74,2,5,5,65,9,16,SAT,0
9424,30-04-2018,03-05-2018,332347,211,53,2,5,5,61,9,16,SAT,0
9425,30-04-2018,03-05-2018,1871466,11160,40,2,5,5,61,9,16,SAT,0
9426,30-04-2018,02-05-2018,840243,598,42,2,5,5,59,9,16,SAT,0
9427,30-04-2018,03-05-2018,351826,1516,69,2,5,5,61,9,16,SAT,0
9428,30-04-2018,03-05-2018,694530,11259,61,2,5,5,61,9,16,SAT,0
9429,30-04-2018,03-05-2018,2421903,11036,62,2,5,5,61,9,16,SAT,0
9430,30-04-2018,02-05-2018,583971,9726,24,2,5,5,12,9,16,SAT,0
9431,30-04-2018,03-05-2018,1871050,11132,1,2,5,5,59,9,16,SAT,0
9432,30-04-2018,03-05-2018,1811815,9175,27,2,5,5,59,9,16,SAT,0
9433,30-04-2018,03-05-2018,2438579,12246,37,2,5,5,59,9,16,SAT,0
9434,30-04-2018,03-05-2018,497444,9824,24,2,5,5,61,9,16,SAT,0
9435,26-04-2018,30-04-2018,332913,2690,6,2,5,5,18,9,81,N/A,0
9436,30-04-2018,03-05-2018,893467,10577,16,2,5,5,61,9,16,SAT,0
9437,02-05-2018,03-05-2018,2118405,10197,74,2,5,5,59,9,16,SAT,0
9438,27-04-2018,10-05-2018,805276,1516,78,2,5,5,16,9,42,N/A,0
9439,30-04-2018,07-06-2018,1726803,2178,1,2,3,5,40,9,85,N/A,0
9440,02-05-2018,03-05-2018,236075,2262,51,2,5,5,59,9,16,SAT,0
9446,02-05-2018,03-05-2018,2309249,2519,11,2,5,5,59,9,16,SAT,0
9447,02-05-2018,07-05-2018,735824,542,6,2,5,5,61,9,16,SAT,0
9448,02-05-2018,03-05-2018,560625,813,4,2,5,5,59,9,16,SAT,0
9449,02-05-2018,07-05-2018,301177,8116,1,2,5,5,61,9,16,SAT,0
9450,02-05-2018,04-05-2018,431811,8882,69,2,5,5,12,9,16,SAT,0
9451,02-05-2018,07-05-2018,1873944,2321,50,2,5,5,59,9,16,SAT,0
9452,02-05-2018,07-05-2018,149272,8970,12,2,5,5,61,9,16,SAT,0
9453,02-05-2018,07-05-2018,1859625,7835,38,2,5,5,59,9,16,SAT,0
9454,02-05-2018,07-05-2018,301059,10217,28,2,5,5,59,9,16,SAT,0
9455,02-05-2018,07-05-2018,1809626,10587,56,2,5,5,59,9,16,SAT,0
9456,02-05-2018,04-05-2018,1811494,11278,47,2,5,5,61,9,16,SAT,0
9457,02-05-2018,07-05-2018,1859983,10676,20,2,5,5,61,9,16,SAT,0
9458,02-05-2018,04-06-2018,1836402,9893,71,2,2,7,12,9,42,N/A,0
9459,30-04-2018,03-05-2018,2129478,1748,71,2,5,5,64,9,42,N/A,0
9460,03-05-2018,04-05-2018,1916008,11137,76,2,5,5,65,9,16,SAT,0
9461,03-05-2018,03-05-2018,1740856,12027,57,2,5,5,12,9,42,N/A,0
9462,02-05-2018,08-05-2018,698246,11074,76,2,5,5,12,9,42,N/A,0
9463,03-05-2018,09-05-2018,280869,12589,24,2,3,5,32,9,42,N/A,0
